pedido_id;data_pedido;status;cliente_id;nome_cliente;cidade;estado;grupo;categoria;produto_id;quantidade;preco_unitario;valor_item_total
540793;2025-06-28 03:58:43;CONFIRMADO;48196;Cauê da Paz;MARANHÃO;SP;B;ELETRÔNICOS;4550;1;297,02;297,02
540793;2025-06-28 03:58:43;CONFIRMADO;48196;Cauê da Paz;MARANHÃO;SP;B;DECORAÇÃO;1016;1;951,66;951,66
540793;2025-06-28 03:58:43;CONFIRMADO;48196;Cauê da Paz;MARANHÃO;SP;B;ESPORTES;5609;3;720,8;2162,4
914775;2024-02-15 03:41:26;CONFIRMADO;48653;Ana Beatriz Monteiro;SÃO PAULO;GO;B;ELETRÔNICOS;8108;1;828,7;828,7
914775;2024-02-15 03:41:26;CONFIRMADO;48653;Ana Beatriz Monteiro;SÃO PAULO;GO;B;ROUPAS;1486;2;733,91;1467,82
914775;2024-02-15 03:41:26;CONFIRMADO;48653;Ana Beatriz Monteiro;SÃO PAULO;GO;B;DECORAÇÃO;4936;3;238,78;716,34
914775;2024-02-15 03:41:26;CONFIRMADO;48653;Ana Beatriz Monteiro;SÃO PAULO;GO;B;ROUPAS;4913;1;525,66;525,66
975065;2024-09-11 19:42:23;CONFIRMADO;46136;Dr. Renan Caldeira;SÃO PAULO;RJ;B;ELETRÔNICOS;3063;2;379,95;759,9
975065;2024-09-11 19:42:23;CONFIRMADO;46136;Dr. Renan Caldeira;SÃO PAULO;RJ;B;ROUPAS;5957;3;750,9;2252,7
975065;2024-09-11 19:42:23;CONFIRMADO;46136;Dr. Renan Caldeira;SÃO PAULO;RJ;B;LIVROS;3143;2;635,63;1271,26
145538;2024-10-21 16:41:15;CANCELADO;70757;Lucca da Rocha;GOIÂNIA;AP;C;ROUPAS;6875;1;79,54;79,54
145538;2024-10-21 16:41:15;CANCELADO;70757;Lucca da Rocha;GOIÂNIA;AP;C;ROUPAS;4913;1;525,66;525,66
145538;2024-10-21 16:41:15;CANCELADO;70757;Lucca da Rocha;GOIÂNIA;AP;C;ROUPAS;7820;1;209,56;209,56
145538;2024-10-21 16:41:15;CANCELADO;70757;Lucca da Rocha;GOIÂNIA;AP;C;DECORAÇÃO;5598;3;987,74;2963,22
777384;2025-02-28 14:42:21;CONFIRMADO;82387;Sra. Luana Silveira;RIO DE JANEIRO;MS;B;DECORAÇÃO;9586;2;410,21;820,42
777384;2025-02-28 14:42:21;CONFIRMADO;82387;Sra. Luana Silveira;RIO DE JANEIRO;MS;B;ROUPAS;9558;3;128,69;386,07
777384;2025-02-28 14:42:21;CONFIRMADO;82387;Sra. Luana Silveira;RIO DE JANEIRO;MS;B;ELETRÔNICOS;8394;2;262,52;525,04
777384;2025-02-28 14:42:21;CONFIRMADO;82387;Sra. Luana Silveira;RIO DE JANEIRO;MS;B;LIVROS;5732;1;389,57;389,57
797775;2025-04-16 07:23:08;PENDENTE;62629;Sr. João Gabriel da Rocha;MARANHÃO;MA;A;ROUPAS;4505;2;844,53;1689,06
919447;2023-10-04 02:45:44;CONFIRMADO;78570;Henrique Moura;RIO DE JANEIRO;BA;A;ESPORTES;1442;2;738,27;1476,54
919447;2023-10-04 02:45:44;CONFIRMADO;78570;Henrique Moura;RIO DE JANEIRO;BA;A;ROUPAS;3957;3;331,23;993,69
919447;2023-10-04 02:45:44;CONFIRMADO;78570;Henrique Moura;RIO DE JANEIRO;BA;A;ROUPAS;3343;1;471,18;471,18
725768;2024-11-20 20:04:22;CONFIRMADO;62629;Sr. João Gabriel da Rocha;MARANHÃO;MA;A;ALIMENTOS;6188;1;71,38;71,38
725768;2024-11-20 20:04:22;CONFIRMADO;62629;Sr. João Gabriel da Rocha;MARANHÃO;MA;A;ESPORTES;5609;2;720,8;1441,6
156580;2024-04-05 21:35:39;PENDENTE;54925;André Campos;RIO DE JANEIRO;PB;C;ELETRÔNICOS;1571;2;480,78;961,56
156580;2024-04-05 21:35:39;PENDENTE;54925;André Campos;RIO DE JANEIRO;PB;C;ROUPAS;1788;1;920,02;920,02
156580;2024-04-05 21:35:39;PENDENTE;54925;André Campos;RIO DE JANEIRO;PB;C;LIVROS;9033;3;741,31;2223,93
156580;2024-04-05 21:35:39;PENDENTE;54925;André Campos;RIO DE JANEIRO;PB;C;BRINQUEDOS;7106;2;349,38;698,76
543238;2023-10-29 09:32:53;CONFIRMADO;95494;Benício Azevedo;BELO HORIZONTE;AM;A;DECORAÇÃO;7212;1;353,8;353,8
543238;2023-10-29 09:32:53;CONFIRMADO;95494;Benício Azevedo;BELO HORIZONTE;AM;A;ROUPAS;1684;2;999,11;1998,22
543238;2023-10-29 09:32:53;CONFIRMADO;95494;Benício Azevedo;BELO HORIZONTE;AM;A;ELETRÔNICOS;3986;1;578,03;578,03
873905;2024-05-28 14:42:58;CONFIRMADO;41403;Helena Martins;CURITIBA;MS;A;ELETRÔNICOS;7962;2;712,38;1424,76
423207;2024-02-29 22:15:45;PENDENTE;62802;Otávio da Paz;BELO HORIZONTE;PA;C;ROUPAS;6028;1;163,87;163,87
423207;2024-02-29 22:15:45;PENDENTE;62802;Otávio da Paz;BELO HORIZONTE;PA;C;BRINQUEDOS;3946;2;132,25;264,5
571131;2025-02-06 21:30:54;CANCELADO;59317;Luana Costa;GOIÂNIA;SP;C;ROUPAS;2914;3;24,44;73,32
506661;2025-07-10 03:18:27;CONFIRMADO;27874;Thiago Moura;SÃO PAULO;PE;C;ROUPAS;4317;3;416,97;1250,91
432138;2024-06-02 23:42:43;CONFIRMADO;83129;Bernardo Fernandes;MARANHÃO;BA;C;ELETRÔNICOS;1550;2;587,5;1175,0
432138;2024-06-02 23:42:43;CONFIRMADO;83129;Bernardo Fernandes;MARANHÃO;BA;C;ROUPAS;3947;3;448,9;1346,7
432138;2024-06-02 23:42:43;CONFIRMADO;83129;Bernardo Fernandes;MARANHÃO;BA;C;ROUPAS;6645;2;120,03;240,06
432138;2024-06-02 23:42:43;CONFIRMADO;83129;Bernardo Fernandes;MARANHÃO;BA;C;ELETRÔNICOS;4778;1;399,4;399,4
490006;2023-08-31 11:34:16;CANCELADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;ROUPAS;4269;3;967,88;2903,64
490006;2023-08-31 11:34:16;CANCELADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;ESPORTES;8853;3;440,55;1321,65
490006;2023-08-31 11:34:16;CANCELADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;ROUPAS;6576;1;663,07;663,07
490006;2023-08-31 11:34:16;CANCELADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;LIVROS;8472;3;161,87;485,61
695412;2025-03-25 05:17:39;CONFIRMADO;73702;Antônio Cardoso;SÃO PAULO;PB;A;ROUPAS;8202;3;610,32;1830,96
695412;2025-03-25 05:17:39;CONFIRMADO;73702;Antônio Cardoso;SÃO PAULO;PB;A;ELETRÔNICOS;9173;2;762,55;1525,1
695412;2025-03-25 05:17:39;CONFIRMADO;73702;Antônio Cardoso;SÃO PAULO;PB;A;ROUPAS;7245;3;445,85;1337,55
695412;2025-03-25 05:17:39;CONFIRMADO;73702;Antônio Cardoso;SÃO PAULO;PB;A;LIVROS;5426;1;760,41;760,41
491330;2025-02-19 13:36:31;PENDENTE;82107;Isis Lopes;BELO HORIZONTE;RR;A;LIVROS;8061;2;155,8;311,6
639370;2024-09-27 22:22:50;CONFIRMADO;32152;Maria Clara Viana;SÃO PAULO;ES;C;ROUPAS;7520;2;836,05;1672,1
945843;2024-12-16 15:11:01;CANCELADO;53332;Lucas Gabriel da Costa;CURITIBA;CE;C;ELETRÔNICOS;4474;3;555,43;1666,29
945843;2024-12-16 15:11:01;CANCELADO;53332;Lucas Gabriel da Costa;CURITIBA;CE;C;ESPORTES;7254;1;728,84;728,84
945843;2024-12-16 15:11:01;CANCELADO;53332;Lucas Gabriel da Costa;CURITIBA;CE;C;ROUPAS;7282;2;928,54;1857,08
945843;2024-12-16 15:11:01;CANCELADO;53332;Lucas Gabriel da Costa;CURITIBA;CE;C;ESPORTES;1418;1;688,98;688,98
737885;2024-02-18 03:55:07;CONFIRMADO;68325;Olivia das Neves;SÃO PAULO;AM;B;ROUPAS;8093;3;966,68;2900,04
737885;2024-02-18 03:55:07;CONFIRMADO;68325;Olivia das Neves;SÃO PAULO;AM;B;ROUPAS;2741;1;656,27;656,27
737885;2024-02-18 03:55:07;CONFIRMADO;68325;Olivia das Neves;SÃO PAULO;AM;B;ROUPAS;5314;1;880,5;880,5
737885;2024-02-18 03:55:07;CONFIRMADO;68325;Olivia das Neves;SÃO PAULO;AM;B;DECORAÇÃO;6339;2;585,49;1170,98
737885;2024-02-18 03:55:07;CONFIRMADO;68325;Olivia das Neves;SÃO PAULO;AM;B;ELETRÔNICOS;1916;3;460,13;1380,39
815816;2024-02-07 21:17:43;CONFIRMADO;78086;Davi Luiz Martins;RIO DE JANEIRO;PI;A;BRINQUEDOS;5599;1;816,02;816,02
815816;2024-02-07 21:17:43;CONFIRMADO;78086;Davi Luiz Martins;RIO DE JANEIRO;PI;A;ROUPAS;5624;2;619,92;1239,84
815816;2024-02-07 21:17:43;CONFIRMADO;78086;Davi Luiz Martins;RIO DE JANEIRO;PI;A;ESPORTES;9616;3;463,39;1390,17
815816;2024-02-07 21:17:43;CONFIRMADO;78086;Davi Luiz Martins;RIO DE JANEIRO;PI;A;DECORAÇÃO;5287;1;932,02;932,02
815816;2024-02-07 21:17:43;CONFIRMADO;78086;Davi Luiz Martins;RIO DE JANEIRO;PI;A;ELETRÔNICOS;5033;1;269,85;269,85
689622;2024-01-26 02:41:23;CONFIRMADO;96694;Pietro Alves;SÃO PAULO;SP;B;ROUPAS;4269;1;967,88;967,88
689622;2024-01-26 02:41:23;CONFIRMADO;96694;Pietro Alves;SÃO PAULO;SP;B;ROUPAS;1568;1;170,59;170,59
689622;2024-01-26 02:41:23;CONFIRMADO;96694;Pietro Alves;SÃO PAULO;SP;B;ELETRÔNICOS;9985;1;621,85;621,85
689622;2024-01-26 02:41:23;CONFIRMADO;96694;Pietro Alves;SÃO PAULO;SP;B;ELETRÔNICOS;4222;3;550,98;1652,94
689622;2024-01-26 02:41:23;CONFIRMADO;96694;Pietro Alves;SÃO PAULO;SP;B;DECORAÇÃO;1726;2;348,54;697,08
967935;2025-01-30 09:45:39;CONFIRMADO;97430;Sophia da Paz;SÃO PAULO;CE;C;ROUPAS;8093;1;966,68;966,68
777783;2024-11-12 04:14:47;CONFIRMADO;81354;Samuel Peixoto;CURITIBA;MS;C;ROUPAS;9866;2;959,88;1919,76
777783;2024-11-12 04:14:47;CONFIRMADO;81354;Samuel Peixoto;CURITIBA;MS;C;ROUPAS;7255;2;967,89;1935,78
460255;2025-02-06 13:42:42;CONFIRMADO;22933;Lorenzo Monteiro;SÃO PAULO;GO;C;DECORAÇÃO;2382;2;336,87;673,74
460255;2025-02-06 13:42:42;CONFIRMADO;22933;Lorenzo Monteiro;SÃO PAULO;GO;C;ALIMENTOS;3723;2;546,9;1093,8
460255;2025-02-06 13:42:42;CONFIRMADO;22933;Lorenzo Monteiro;SÃO PAULO;GO;C;LIVROS;7785;3;86,47;259,41
460255;2025-02-06 13:42:42;CONFIRMADO;22933;Lorenzo Monteiro;SÃO PAULO;GO;C;DECORAÇÃO;3164;1;213,16;213,16
460255;2025-02-06 13:42:42;CONFIRMADO;22933;Lorenzo Monteiro;SÃO PAULO;GO;C;LIVROS;1085;1;557,56;557,56
757917;2023-09-16 05:23:34;CANCELADO;34596;Benício da Rocha;GOIÂNIA;MG;B;ROUPAS;9866;1;959,88;959,88
757917;2023-09-16 05:23:34;CANCELADO;34596;Benício da Rocha;GOIÂNIA;MG;B;ESPORTES;8376;2;118,04;236,08
562157;2023-12-29 05:07:01;PENDENTE;23121;Marcelo Moreira;SÃO PAULO;MS;C;DECORAÇÃO;1044;2;453,69;907,38
339791;2024-11-03 07:02:24;CONFIRMADO;48196;Cauê da Paz;MARANHÃO;SP;B;ELETRÔNICOS;3558;1;202,56;202,56
339791;2024-11-03 07:02:24;CONFIRMADO;48196;Cauê da Paz;MARANHÃO;SP;B;LIVROS;9188;3;424,06;1272,18
768091;2024-07-16 19:12:55;CONFIRMADO;29371;Daniel Melo;BELO HORIZONTE;MA;A;DECORAÇÃO;4936;3;238,78;716,34
768091;2024-07-16 19:12:55;CONFIRMADO;29371;Daniel Melo;BELO HORIZONTE;MA;A;ESPORTES;9184;3;803,95;2411,85
768091;2024-07-16 19:12:55;CONFIRMADO;29371;Daniel Melo;BELO HORIZONTE;MA;A;ROUPAS;3825;2;125,95;251,9
768091;2024-07-16 19:12:55;CONFIRMADO;29371;Daniel Melo;BELO HORIZONTE;MA;A;ROUPAS;1136;2;202,87;405,74
768091;2024-07-16 19:12:55;CONFIRMADO;29371;Daniel Melo;BELO HORIZONTE;MA;A;LIVROS;8061;3;155,8;467,4
586917;2024-05-08 21:38:00;CONFIRMADO;18351;Luigi da Mota;RIO DE JANEIRO;AP;B;ESPORTES;5609;2;720,8;1441,6
586917;2024-05-08 21:38:00;CONFIRMADO;18351;Luigi da Mota;RIO DE JANEIRO;AP;B;ROUPAS;1739;3;748,94;2246,82
914254;2025-07-21 19:41:33;CANCELADO;97055;Mariane Dias;BELO HORIZONTE;AL;A;ROUPAS;7245;1;445,85;445,85
914254;2025-07-21 19:41:33;CANCELADO;97055;Mariane Dias;BELO HORIZONTE;AL;A;ELETRÔNICOS;9389;1;451,95;451,95
914254;2025-07-21 19:41:33;CANCELADO;97055;Mariane Dias;BELO HORIZONTE;AL;A;ALIMENTOS;8955;1;500,42;500,42
914254;2025-07-21 19:41:33;CANCELADO;97055;Mariane Dias;BELO HORIZONTE;AL;A;LIVROS;4272;3;269,87;809,61
132518;2025-06-06 12:05:19;CANCELADO;66805;Theo Silva;CURITIBA;AC;C;ELETRÔNICOS;1180;1;118,03;118,03
239312;2024-11-04 00:38:17;CONFIRMADO;19595;Dr. Bernardo Castro;SÃO PAULO;GO;A;BRINQUEDOS;6111;2;782,77;1565,54
239312;2024-11-04 00:38:17;CONFIRMADO;19595;Dr. Bernardo Castro;SÃO PAULO;GO;A;ROUPAS;4692;1;709,15;709,15
239312;2024-11-04 00:38:17;CONFIRMADO;19595;Dr. Bernardo Castro;SÃO PAULO;GO;A;ROUPAS;5361;3;668,01;2004,03
239312;2024-11-04 00:38:17;CONFIRMADO;19595;Dr. Bernardo Castro;SÃO PAULO;GO;A;ALIMENTOS;8835;2;496,18;992,36
723698;2024-12-25 02:42:28;CONFIRMADO;43738;Ana Clara Cavalcanti;SÃO PAULO;PE;B;ROUPAS;7054;2;284,13;568,26
723698;2024-12-25 02:42:28;CONFIRMADO;43738;Ana Clara Cavalcanti;SÃO PAULO;PE;B;ROUPAS;5009;2;16,56;33,12
723698;2024-12-25 02:42:28;CONFIRMADO;43738;Ana Clara Cavalcanti;SÃO PAULO;PE;B;ROUPAS;7054;1;284,13;284,13
705608;2025-01-02 15:40:36;CONFIRMADO;53957;Srta. Maitê da Costa;SÃO PAULO;SP;A;ELETRÔNICOS;2736;3;109,98;329,94
705608;2025-01-02 15:40:36;CONFIRMADO;53957;Srta. Maitê da Costa;SÃO PAULO;SP;A;DECORAÇÃO;1512;2;231,78;463,56
705608;2025-01-02 15:40:36;CONFIRMADO;53957;Srta. Maitê da Costa;SÃO PAULO;SP;A;DECORAÇÃO;7212;1;353,8;353,8
705608;2025-01-02 15:40:36;CONFIRMADO;53957;Srta. Maitê da Costa;SÃO PAULO;SP;A;ROUPAS;1051;3;563,16;1689,48
705608;2025-01-02 15:40:36;CONFIRMADO;53957;Srta. Maitê da Costa;SÃO PAULO;SP;A;LIVROS;5496;3;27,76;83,28
410436;2023-10-24 07:20:28;CONFIRMADO;87911;Dra. Joana da Costa;MARANHÃO;PA;A;BRINQUEDOS;6512;1;390,72;390,72
410436;2023-10-24 07:20:28;CONFIRMADO;87911;Dra. Joana da Costa;MARANHÃO;PA;A;ROUPAS;8202;2;610,32;1220,64
410436;2023-10-24 07:20:28;CONFIRMADO;87911;Dra. Joana da Costa;MARANHÃO;PA;A;DECORAÇÃO;2563;1;250,49;250,49
410436;2023-10-24 07:20:28;CONFIRMADO;87911;Dra. Joana da Costa;MARANHÃO;PA;A;DECORAÇÃO;5220;2;65,1;130,2
824315;2024-04-06 21:12:55;CONFIRMADO;80542;Diogo Ramos;MARANHÃO;RS;C;BRINQUEDOS;8868;1;232,88;232,88
824315;2024-04-06 21:12:55;CONFIRMADO;80542;Diogo Ramos;MARANHÃO;RS;C;ROUPAS;2127;3;760,3;2280,9
824315;2024-04-06 21:12:55;CONFIRMADO;80542;Diogo Ramos;MARANHÃO;RS;C;ELETRÔNICOS;9389;3;451,95;1355,85
824315;2024-04-06 21:12:55;CONFIRMADO;80542;Diogo Ramos;MARANHÃO;RS;C;BRINQUEDOS;9928;2;982,97;1965,94
329231;2024-03-18 05:07:05;CANCELADO;52075;Carolina Aragão;MARANHÃO;BA;A;DECORAÇÃO;4323;1;831,83;831,83
329231;2024-03-18 05:07:05;CANCELADO;52075;Carolina Aragão;MARANHÃO;BA;A;ALIMENTOS;3227;1;957,61;957,61
329231;2024-03-18 05:07:05;CANCELADO;52075;Carolina Aragão;MARANHÃO;BA;A;DECORAÇÃO;6560;1;913,72;913,72
259099;2025-05-26 23:04:49;CONFIRMADO;41742;Ana Laura Monteiro;CURITIBA;CE;A;ELETRÔNICOS;5994;1;917,53;917,53
259099;2025-05-26 23:04:49;CONFIRMADO;41742;Ana Laura Monteiro;CURITIBA;CE;A;ALIMENTOS;1343;2;559,24;1118,48
891044;2024-02-05 10:10:51;CONFIRMADO;92186;Maria Sophia Sales;BELO HORIZONTE;SC;A;ESPORTES;2287;2;679,4;1358,8
891044;2024-02-05 10:10:51;CONFIRMADO;92186;Maria Sophia Sales;BELO HORIZONTE;SC;A;BRINQUEDOS;8248;2;859,54;1719,08
891044;2024-02-05 10:10:51;CONFIRMADO;92186;Maria Sophia Sales;BELO HORIZONTE;SC;A;ROUPAS;6875;3;79,54;238,62
891044;2024-02-05 10:10:51;CONFIRMADO;92186;Maria Sophia Sales;BELO HORIZONTE;SC;A;ALIMENTOS;8285;2;287,92;575,84
891044;2024-02-05 10:10:51;CONFIRMADO;92186;Maria Sophia Sales;BELO HORIZONTE;SC;A;ALIMENTOS;8588;2;801,94;1603,88
823406;2023-08-04 21:03:51;CONFIRMADO;94009;Bianca Cardoso;SÃO PAULO;BA;B;ESPORTES;7786;1;814,77;814,77
823406;2023-08-04 21:03:51;CONFIRMADO;94009;Bianca Cardoso;SÃO PAULO;BA;B;ELETRÔNICOS;5004;3;415,29;1245,87
823406;2023-08-04 21:03:51;CONFIRMADO;94009;Bianca Cardoso;SÃO PAULO;BA;B;ALIMENTOS;5906;1;995,38;995,38
823406;2023-08-04 21:03:51;CONFIRMADO;94009;Bianca Cardoso;SÃO PAULO;BA;B;LIVROS;5746;1;384,68;384,68
823406;2023-08-04 21:03:51;CONFIRMADO;94009;Bianca Cardoso;SÃO PAULO;BA;B;ROUPAS;4403;1;262,78;262,78
963382;2025-03-30 01:23:49;CANCELADO;85257;Ana Luiza Cavalcanti;RIO DE JANEIRO;AM;A;ELETRÔNICOS;3634;1;508,34;508,34
963382;2025-03-30 01:23:49;CANCELADO;85257;Ana Luiza Cavalcanti;RIO DE JANEIRO;AM;A;BRINQUEDOS;7989;2;526,81;1053,62
136954;2023-10-30 11:08:30;CONFIRMADO;72935;Breno Vieira;MARANHÃO;RJ;A;ELETRÔNICOS;7510;3;36,76;110,28
136954;2023-10-30 11:08:30;CONFIRMADO;72935;Breno Vieira;MARANHÃO;RJ;A;ESPORTES;7254;2;728,84;1457,68
243681;2024-12-02 00:55:10;PENDENTE;91013;Srta. Eloah Nunes;SÃO PAULO;ES;B;ELETRÔNICOS;1916;2;460,13;920,26
243681;2024-12-02 00:55:10;PENDENTE;91013;Srta. Eloah Nunes;SÃO PAULO;ES;B;ROUPAS;4953;3;461,74;1385,22
243681;2024-12-02 00:55:10;PENDENTE;91013;Srta. Eloah Nunes;SÃO PAULO;ES;B;LIVROS;3342;1;498,71;498,71
243681;2024-12-02 00:55:10;PENDENTE;91013;Srta. Eloah Nunes;SÃO PAULO;ES;B;ROUPAS;6438;2;397,22;794,44
330917;2023-08-12 13:28:11;CONFIRMADO;33562;Dr. João Felipe da Costa;RIO DE JANEIRO;PA;C;BRINQUEDOS;1516;3;897,55;2692,65
330917;2023-08-12 13:28:11;CONFIRMADO;33562;Dr. João Felipe da Costa;RIO DE JANEIRO;PA;C;LIVROS;9863;3;717,74;2153,22
330917;2023-08-12 13:28:11;CONFIRMADO;33562;Dr. João Felipe da Costa;RIO DE JANEIRO;PA;C;DECORAÇÃO;6736;1;958,33;958,33
330917;2023-08-12 13:28:11;CONFIRMADO;33562;Dr. João Felipe da Costa;RIO DE JANEIRO;PA;C;ELETRÔNICOS;1334;3;834,24;2502,72
330917;2023-08-12 13:28:11;CONFIRMADO;33562;Dr. João Felipe da Costa;RIO DE JANEIRO;PA;C;ESPORTES;2954;3;938,96;2816,88
824550;2023-08-10 12:00:49;CONFIRMADO;72746;Emanuella Campos;SÃO PAULO;MG;B;ROUPAS;2172;1;118,79;118,79
824550;2023-08-10 12:00:49;CONFIRMADO;72746;Emanuella Campos;SÃO PAULO;MG;B;ROUPAS;8709;1;774,01;774,01
824550;2023-08-10 12:00:49;CONFIRMADO;72746;Emanuella Campos;SÃO PAULO;MG;B;DECORAÇÃO;6966;2;575,4;1150,8
824550;2023-08-10 12:00:49;CONFIRMADO;72746;Emanuella Campos;SÃO PAULO;MG;B;ROUPAS;3913;3;499,45;1498,35
824550;2023-08-10 12:00:49;CONFIRMADO;72746;Emanuella Campos;SÃO PAULO;MG;B;ROUPAS;8390;1;600,72;600,72
982176;2025-03-09 06:35:07;CONFIRMADO;18626;Sr. Gustavo Henrique Monteiro;SÃO PAULO;SP;A;ROUPAS;1136;2;202,87;405,74
982176;2025-03-09 06:35:07;CONFIRMADO;18626;Sr. Gustavo Henrique Monteiro;SÃO PAULO;SP;A;LIVROS;7078;2;880,2;1760,4
982176;2025-03-09 06:35:07;CONFIRMADO;18626;Sr. Gustavo Henrique Monteiro;SÃO PAULO;SP;A;ROUPAS;2346;1;824,52;824,52
460773;2025-03-26 15:46:22;CANCELADO;12412;Mariana da Conceição;SÃO PAULO;AP;C;ESPORTES;3677;2;923,33;1846,66
460773;2025-03-26 15:46:22;CANCELADO;12412;Mariana da Conceição;SÃO PAULO;AP;C;ROUPAS;6955;3;404,68;1214,04
738986;2024-08-01 18:43:03;CONFIRMADO;15062;Sra. Lívia Nascimento;SÃO PAULO;AL;B;BRINQUEDOS;6808;3;640,47;1921,41
738986;2024-08-01 18:43:03;CONFIRMADO;15062;Sra. Lívia Nascimento;SÃO PAULO;AL;B;ELETRÔNICOS;3537;1;882,99;882,99
738986;2024-08-01 18:43:03;CONFIRMADO;15062;Sra. Lívia Nascimento;SÃO PAULO;AL;B;DECORAÇÃO;5553;1;510,24;510,24
738986;2024-08-01 18:43:03;CONFIRMADO;15062;Sra. Lívia Nascimento;SÃO PAULO;AL;B;ESPORTES;8853;1;440,55;440,55
738986;2024-08-01 18:43:03;CONFIRMADO;15062;Sra. Lívia Nascimento;SÃO PAULO;AL;B;ROUPAS;5361;2;668,01;1336,02
614504;2025-04-14 23:50:38;CONFIRMADO;61776;João Pedro Carvalho;SÃO PAULO;MA;A;ESPORTES;7254;3;728,84;2186,52
349911;2024-09-22 05:01:48;CONFIRMADO;57131;Nicole Cardoso;SÃO PAULO;AP;A;ELETRÔNICOS;9942;1;826,14;826,14
447819;2023-12-26 11:10:14;CONFIRMADO;32907;Dra. Laura Pinto;CURITIBA;AP;B;ESPORTES;2872;3;960,78;2882,34
447819;2023-12-26 11:10:14;CONFIRMADO;32907;Dra. Laura Pinto;CURITIBA;AP;B;ELETRÔNICOS;8108;1;828,7;828,7
208630;2025-03-22 09:25:29;CONFIRMADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;ELETRÔNICOS;9985;3;621,85;1865,55
208630;2025-03-22 09:25:29;CONFIRMADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;ELETRÔNICOS;1334;3;834,24;2502,72
208630;2025-03-22 09:25:29;CONFIRMADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;DECORAÇÃO;5287;3;932,02;2796,06
208630;2025-03-22 09:25:29;CONFIRMADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;ELETRÔNICOS;8372;3;28,46;85,38
208630;2025-03-22 09:25:29;CONFIRMADO;64819;Ana Clara Peixoto;SÃO PAULO;PR;C;ELETRÔNICOS;5046;3;363,5;1090,5
526516;2025-04-20 17:35:51;CONFIRMADO;71128;Luiz Gustavo Cardoso;BELO HORIZONTE;TO;B;ELETRÔNICOS;8011;2;888,52;1777,04
870318;2023-11-15 07:01:32;PENDENTE;56080;Catarina Rezende;SÃO PAULO;RR;A;ROUPAS;1225;1;722,41;722,41
870318;2023-11-15 07:01:32;PENDENTE;56080;Catarina Rezende;SÃO PAULO;RR;A;LIVROS;1085;1;557,56;557,56
384397;2023-12-22 23:08:59;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ESPORTES;9184;1;803,95;803,95
384397;2023-12-22 23:08:59;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ELETRÔNICOS;7819;1;244,75;244,75
384397;2023-12-22 23:08:59;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;DECORAÇÃO;8384;3;202,4;607,2
384397;2023-12-22 23:08:59;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ROUPAS;2118;1;366,04;366,04
384397;2023-12-22 23:08:59;CONFIRMADO;18543;Bruna Dias;SÃO PAULO;MT;B;ALIMENTOS;3978;2;346,9;693,8
460140;2025-04-03 23:48:32;CANCELADO;57872;Thomas Nascimento;SÃO PAULO;DF;B;LIVROS;4191;3;22,13;66,39
460140;2025-04-03 23:48:32;CANCELADO;57872;Thomas Nascimento;SÃO PAULO;DF;B;ELETRÔNICOS;2934;1;772,11;772,11
259710;2024-10-17 20:38:44;CONFIRMADO;59226;Lucca Alves;SÃO PAULO;RO;A;ELETRÔNICOS;8550;3;632,09;1896,27
259710;2024-10-17 20:38:44;CONFIRMADO;59226;Lucca Alves;SÃO PAULO;RO;A;ROUPAS;7054;3;284,13;852,39
259710;2024-10-17 20:38:44;CONFIRMADO;59226;Lucca Alves;SÃO PAULO;RO;A;DECORAÇÃO;2484;1;230,09;230,09
173457;2024-07-06 20:12:10;CONFIRMADO;22792;Esther Gonçalves;GOIÂNIA;RR;B;ELETRÔNICOS;2410;2;623,14;1246,28
173457;2024-07-06 20:12:10;CONFIRMADO;22792;Esther Gonçalves;GOIÂNIA;RR;B;LIVROS;6030;1;685,81;685,81
173457;2024-07-06 20:12:10;CONFIRMADO;22792;Esther Gonçalves;GOIÂNIA;RR;B;ROUPAS;4183;2;845,07;1690,14
173457;2024-07-06 20:12:10;CONFIRMADO;22792;Esther Gonçalves;GOIÂNIA;RR;B;LIVROS;4366;2;209,99;419,98
173457;2024-07-06 20:12:10;CONFIRMADO;22792;Esther Gonçalves;GOIÂNIA;RR;B;ELETRÔNICOS;8550;1;632,09;632,09
595605;2025-06-07 12:40:03;CANCELADO;87438;Ana Julia Rezende;SÃO PAULO;ES;C;ROUPAS;3947;2;448,9;897,8
595605;2025-06-07 12:40:03;CANCELADO;87438;Ana Julia Rezende;SÃO PAULO;ES;C;LIVROS;6220;3;582,67;1748,01
595605;2025-06-07 12:40:03;CANCELADO;87438;Ana Julia Rezende;SÃO PAULO;ES;C;LIVROS;9188;3;424,06;1272,18
